subscription_fact_key,customer_key,geography_key,plan_key,payment_method_key,tenure_cohort_key,churn_reason_key,tenure_months,monthly_charges,total_charges,is_new_customer_imputed_charges,churn_flag,churn_score,cltv,addon_service_count,avg_revenue_per_tenure_month,recency_tenure_months,frequency_addon_breadth,monetary_total_charges
1790,1790,42,47,2,1,4,3,69.65,220.1,0,1,84,2421,0,73.36666666666666,3,0,220.1
1791,1791,44,122,4,6,5,61,111.6,6876.05,0,1,87,4495,5,112.72213114754099,61,5,6876.05
1792,1792,998,279,4,1,1,11,48.55,501.0,0,1,92,4444,1,45.54545454545455,11,1,501.0
1793,1793,773,69,1,1,3,1,20.2,20.2,0,1,69,4197,0,20.2,1,0,20.2
1794,1794,1168,307,2,2,3,19,39.65,733.35,0,1,78,2933,2,38.597368421052636,19,2,733.35
1795,1795,47,229,2,5,4,56,24.9,1334.0,0,1,92,5327,0,23.821428571428573,56,0,1334.0
1796,1796,469,212,1,1,4,2,56.7,113.55,0,1,77,5560,1,56.775,2,1,113.55
1797,1797,1169,425,1,2,4,14,105.95,1348.9,0,1,84,5887,5,96.35000000000001,14,5,1348.9
1798,1798,473,81,2,1,5,4,74.95,308.7,0,1,69,3716,0,77.175,4,0,308.7
1799,1799,474,151,2,2,5,15,29.7,438.25,0,1,82,5518,1,29.216666666666665,15,1,438.25
1800,1800,1170,218,2,1,5,1,50.35,50.35,0,1,65,4526,3,50.35,1,3,50.35
1801,1801,1171,426,2,6,1,64,47.85,3147.5,0,1,66,6347,4,49.1796875,64,4,3147.5
1802,1802,51,2,2,1,15,1,70.3,70.3,0,1,78,4512,0,70.3,1,0,70.3
1803,1803,1172,23,2,5,6,55,98.8,5617.75,0,1,69,5543,3,102.14090909090909,55,3,5617.75
1804,1804,779,106,3,2,7,18,99.85,1776.95,0,1,100,3068,3,98.71944444444445,18,3,1776.95
1805,1805,1173,64,4,3,8,32,80.3,2483.05,0,1,94,5365,1,77.5953125,32,1,2483.05
1806,1806,1174,14,4,6,9,66,80.45,5224.35,0,1,79,5011,1,79.15681818181818,66,1,5224.35
1807,1807,54,82,2,1,10,7,86.8,620.35,0,1,66,3780,1,88.62142857142858,7,1,620.35
1808,1808,479,100,2,1,11,6,84.2,519.15,0,1,72,5834,2,86.52499999999999,6,2,519.15
1809,1809,783,106,1,2,12,13,99.0,1301.7,0,1,81,3493,3,100.13076923076923,13,3,1301.7
1810,1810,480,3,2,1,13,11,100.75,1129.75,0,1,65,2229,3,102.70454545454545,11,3,1129.75
1811,1811,57,97,3,1,14,9,91.75,865.8,0,1,91,4176,3,96.19999999999999,9,3,865.8
1812,1812,58,24,1,1,6,1,79.55,79.55,0,1,93,5571,1,79.55,1,1,79.55
1813,1813,482,427,2,5,7,54,111.1,6014.85,0,1,93,5527,5,111.38611111111112,54,5,6014.85
1814,1814,1175,156,2,3,8,25,89.1,2368.4,0,1,96,4793,2,94.736,25,2,2368.4
1815,1815,62,5,3,4,9,37,101.9,3545.35,0,1,83,4437,4,95.82027027027027,37,4,3545.35
1816,1816,1176,131,2,2,10,14,91.65,1301.0,0,1,65,4304,2,92.92857142857143,14,2,1301.0
1817,1817,1002,156,2,1,15,4,88.85,372.45,0,1,74,2754,2,93.1125,4,2,372.45
1818,1818,1177,51,2,1,19,3,25.3,77.75,0,1,74,3542,0,25.916666666666668,3,0,77.75
1819,1819,63,15,2,1,19,1,95.45,95.45,0,1,71,5962,2,95.45,1,2,95.45
1820,1820,64,61,2,2,19,13,91.1,1135.7,0,1,78,5347,2,87.36153846153846,13,2,1135.7
1821,1821,65,418,4,4,18,45,54.15,2319.8,0,1,92,2761,2,51.55111111111111,45,2,2319.8
1822,1822,1178,47,3,1,18,1,69.7,69.7,0,1,98,4620,0,69.7,1,0,69.7
1823,1823,67,61,2,1,18,6,89.5,573.3,0,1,82,2898,2,95.55,6,2,573.3
1824,1824,71,26,2,1,19,3,35.15,99.75,0,1,83,2987,1,33.25,3,1,99.75
1825,1825,1005,22,4,1,19,12,73.75,871.4,0,1,78,2010,0,72.61666666666666,12,0,871.4
1826,1826,1179,71,2,1,19,8,101.35,780.5,0,1,68,5546,3,97.5625,8,3,780.5
1827,1827,1180,259,4,1,18,6,55.9,365.35,0,1,87,4914,2,60.89166666666667,6,2,365.35
1828,1828,1006,5,2,1,18,3,105.9,334.65,0,1,71,2715,4,111.55,3,4,334.65
1829,1829,74,27,1,1,18,1,43.95,43.95,0,1,76,3238,0,43.95,1,0,43.95
1830,1830,789,29,3,1,15,1,45.1,45.1,0,1,77,4884,0,45.1,1,0,45.1
1831,1831,77,47,3,4,19,41,70.25,2868.05,0,1,69,3407,0,69.95243902439024,41,0,2868.05
1832,1832,1008,41,2,1,19,9,55.35,449.75,0,1,70,2688,1,49.97222222222222,9,1,449.75
1833,1833,79,5,2,4,18,43,103.0,4414.3,0,1,99,2505,4,102.65813953488373,43,4,4414.3
1834,1834,1181,357,2,3,18,33,103.75,3361.05,0,1,81,3824,5,101.85000000000001,33,5,3361.05
1835,1835,1009,2,2,1,18,1,69.35,69.35,0,1,88,2843,0,69.35,1,0,69.35
1836,1836,82,45,2,5,19,56,73.85,4092.85,0,1,72,5276,1,73.08660714285715,56,1,4092.85
1837,1837,493,22,4,1,19,3,75.15,216.75,0,1,78,2270,0,72.25,3,0,216.75
1838,1838,1182,2,2,1,19,1,69.6,69.6,0,1,87,2072,0,69.6,1,0,69.6
1839,1839,1012,14,2,1,18,5,80.15,385.0,0,1,84,5124,1,77.0,5,1,385.0
1840,1840,87,65,3,1,18,1,30.5,30.5,0,1,74,5171,1,30.5,1,1,30.5
1841,1841,1183,428,3,6,18,70,98.3,6859.5,0,1,98,4794,3,97.99285714285715,70,3,6859.5
1842,1842,1014,5,3,4,19,48,107.4,5121.3,0,1,89,4956,4,106.69375000000001,48,4,5121.3
1843,1843,1015,82,2,2,19,13,82.0,1127.2,0,1,99,3363,1,86.70769230769231,13,1,1127.2
1844,1844,91,22,4,2,19,24,75.4,1747.85,0,1,74,2325,0,72.82708333333333,24,0,1747.85
1845,1845,92,403,2,3,18,27,101.25,2754.45,0,1,77,4853,4,102.01666666666667,27,4,2754.45
1846,1846,1017,141,2,3,18,25,89.5,2196.15,0,1,90,4849,2,87.846,25,2,2196.15
1847,1847,504,22,3,2,18,22,74.4,1692.6,0,1,81,2407,0,76.93636363636364,22,0,1692.6
1848,1848,1018,8,1,1,19,1,20.5,20.5,0,1,84,3731,0,20.5,1,0,20.5
1849,1849,794,22,2,1,19,4,74.35,265.35,0,1,73,3622,0,66.3375,4,0,265.35
1850,1850,1184,164,3,2,19,18,99.75,1836.25,0,1,68,5857,3,102.01388888888889,18,3,1836.25
1851,1851,505,300,2,5,18,56,111.95,6418.9,0,1,91,4060,5,114.62321428571428,56,5,6418.9
1852,1852,1185,312,1,2,18,16,39.0,679.85,0,1,92,5692,2,42.490625,16,2,679.85
1853,1853,800,401,4,3,18,30,94.1,2804.45,0,1,94,5255,3,93.48166666666665,30,3,2804.45
1854,1854,99,16,3,1,19,8,95.65,778.1,0,1,95,5335,2,97.2625,8,2,778.1
1855,1855,100,141,2,5,1,50,88.05,4367.35,0,1,87,5813,2,87.34700000000001,50,2,4367.35
1856,1856,1186,286,3,4,2,41,66.5,2728.6,0,1,65,2517,3,66.55121951219512,41,3,2728.6
1857,1857,1187,206,1,1,2,3,35.45,106.85,0,1,70,2095,2,35.61666666666667,3,2,106.85
1858,1858,1188,133,1,1,2,3,49.9,130.1,0,1,73,5585,1,43.36666666666667,3,1,130.1
1859,1859,804,5,4,4,3,40,104.5,4036.85,0,1,93,2832,4,100.92125,40,4,4036.85
1860,1860,1189,22,4,1,4,3,75.05,256.25,0,1,83,3553,0,85.41666666666667,3,0,256.25
1861,1861,511,24,2,2,5,23,81.0,1917.1,0,1,78,5701,1,83.35217391304347,23,1,1917.1
1862,1862,103,22,2,1,1,1,74.45,74.45,0,1,94,2394,0,74.45,1,0,74.45
1863,1863,1023,386,1,1,3,4,60.4,272.15,0,1,90,5730,3,68.0375,4,3,272.15
1864,1864,106,2,1,1,3,1,70.65,70.65,0,1,82,3463,0,70.65,1,0,70.65
1865,1865,1190,429,2,1,4,12,59.8,727.8,0,1,69,4581,2,60.65,12,2,727.8
1866,1866,107,29,3,1,4,9,44.2,403.35,0,1,87,2029,0,44.81666666666667,9,0,403.35
1867,1867,1026,22,2,1,4,1,75.75,75.75,0,1,97,5571,0,75.75,1,0,75.75
1868,1868,808,118,4,6,5,67,102.95,6886.25,0,1,70,5620,4,102.77985074626865,67,4,6886.25
1869,1869,110,22,1,1,5,4,74.4,306.6,0,1,77,5839,0,76.65,4,0,306.6
1870,1870,978,88,2,1,21,1,29.85,29.85,0,0,27,3964,1,29.85,1,1,29.85
1871,1871,1154,430,1,3,21,34,56.95,1889.5,0,0,61,3441,2,55.5735294117647,34,2,1889.5
1872,1872,437,431,3,4,21,45,42.3,1840.75,0,0,66,4307,3,40.90555555555556,45,3,1840.75
1873,1873,438,141,4,2,21,22,89.1,1949.4,0,0,43,4459,2,88.60909090909091,22,2,1949.4
1874,1874,1191,65,1,1,21,10,29.75,301.9,0,0,51,2013,1,30.189999999999998,10,1,301.9
1875,1875,979,432,3,6,21,62,56.15,3487.95,0,0,58,4529,2,56.25725806451613,62,2,3487.95
1876,1876,439,46,1,2,21,13,49.95,587.45,0,0,76,5764,1,45.18846153846154,13,1,587.45
1877,1877,440,49,4,2,21,16,18.95,326.8,0,0,39,4726,0,20.425,16,0,326.8
1878,1878,441,433,4,5,21,58,100.35,5681.1,0,0,71,6432,3,97.95,58,3,5681.1
1879,1879,747,39,2,3,21,25,105.5,2686.05,0,0,75,5822,5,107.44200000000001,25,5,2686.05
1880,1880,748,404,4,6,21,69,113.25,7895.15,0,0,43,5141,6,114.42246376811593,69,6,7895.15
1881,1881,1192,93,1,5,21,52,20.65,1022.95,0,0,35,5186,0,19.672115384615385,52,0,1022.95
1882,1882,1155,434,3,6,21,71,106.7,7382.25,0,0,73,4479,4,103.97535211267606,71,4,7382.25
1883,1883,1193,37,2,2,21,21,90.05,1862.9,0,0,57,5982,3,88.70952380952382,21,3,1862.9
1884,1884,442,93,3,1,21,12,19.8,202.25,0,0,77,5279,0,16.854166666666668,12,0,202.25
1885,1885,443,435,4,5,21,58,59.9,3505.1,0,0,53,6407,2,60.432758620689654,58,2,3505.1
1886,1886,1156,436,4,5,21,49,59.6,2970.3,0,0,79,4986,3,60.61836734693878,49,3,2970.3
1887,1887,980,1,3,3,21,30,55.3,1530.6,0,0,65,2725,2,51.019999999999996,30,2,1530.6
1888,1888,749,437,4,6,21,72,90.25,6369.45,0,0,21,5974,6,88.46458333333334,72,6,6369.45
1889,1889,750,438,4,6,21,71,96.35,6766.95,0,0,38,5309,4,95.30915492957746,71,4,6766.95
1890,1890,1194,56,4,1,21,2,95.5,181.65,0,0,69,4449,3,90.825,2,3,181.65
1891,1891,1195,439,1,3,21,27,66.15,1874.45,0,0,66,3213,4,69.42407407407407,27,4,1874.45
1892,1892,1157,8,3,1,21,1,20.2,20.2,0,0,77,5526,0,20.2,1,0,20.2
1893,1893,444,27,3,1,21,1,45.25,45.25,0,0,40,3144,0,45.25,1,0,45.25
1894,1894,981,440,3,6,21,72,99.9,7251.7,0,0,79,5915,4,100.71805555555555,72,4,7251.7
1895,1895,1196,17,4,4,21,46,74.8,3548.3,0,0,41,3395,1,77.13695652173914,46,1,3548.3
1896,1896,751,441,1,1,21,10,49.55,475.7,0,0,22,2392,1,47.57,10,1,475.7
1897,1897,982,442,4,6,21,70,69.2,4872.35,0,0,25,4715,3,69.605,70,3,4872.35
1898,1898,445,93,1,2,21,17,20.75,418.25,0,0,64,3646,0,24.602941176470587,17,0,418.25
1899,1899,1197,443,4,6,21,63,79.85,4861.45,0,0,70,4595,5,77.16587301587302,63,5,4861.45
1900,1900,446,444,2,2,21,13,76.2,981.45,0,0,41,2569,4,75.49615384615385,13,4,981.45
1901,1901,752,82,2,5,21,49,84.5,3906.7,0,0,71,6434,1,79.72857142857143,49,1,3906.7
1902,1902,753,67,1,1,21,2,49.25,97.0,0,0,57,3805,1,48.5,2,1,97.0
1903,1903,754,445,4,5,21,52,79.75,4217.8,0,0,49,4142,4,81.11153846153846,52,4,4217.8
1904,1904,447,446,4,6,21,69,64.15,4254.1,0,0,62,5128,3,61.6536231884058,69,3,4254.1
1905,1905,448,141,2,4,21,43,90.25,3838.75,0,0,52,2223,2,89.27325581395348,43,2,3838.75
1906,1906,449,447,4,3,21,25,69.5,1752.65,0,0,25,3154,3,70.10600000000001,25,3,1752.65
1907,1907,1198,448,4,5,21,60,74.85,4456.35,0,0,59,5153,5,74.27250000000001,60,5,4456.35
1908,1908,450,449,4,6,21,63,99.65,6311.2,0,0,79,4572,3,100.17777777777778,63,3,6311.2
1909,1909,1199,300,2,6,21,66,108.45,7076.35,0,0,74,4582,5,107.21742424242424,66,5,7076.35
1910,1910,755,305,4,3,21,34,24.95,894.3,0,0,62,5408,0,26.302941176470586,34,0,894.3
1911,1911,1158,380,4,6,21,72,107.5,7853.7,0,0,53,4708,4,109.07916666666667,72,4,7853.7
1912,1912,756,3,2,4,21,47,100.5,4707.1,0,0,70,4488,3,100.15106382978725,47,3,4707.1
1913,1913,1200,141,3,5,21,60,89.9,5450.7,0,0,35,6292,2,90.845,60,2,5450.7
1914,1914,1201,450,3,6,21,72,42.1,2962.0,0,0,29,6091,3,41.138888888888886,72,3,2962.0
1915,1915,1202,451,4,2,21,18,54.4,957.1,0,0,33,4948,2,53.172222222222224,18,2,957.1
1916,1916,1203,452,2,1,21,3,75.3,244.1,0,0,35,5387,4,81.36666666666666,3,4,244.1
1917,1917,1204,453,2,4,21,47,78.9,3650.35,0,0,61,3817,1,77.66702127659575,47,1,3650.35
1918,1918,757,454,1,3,21,31,79.2,2497.2,0,0,78,4984,5,80.55483870967741,31,5,2497.2
1919,1919,1205,49,3,5,21,50,20.15,930.9,0,0,20,5849,0,18.618,50,0,930.9
1920,1920,451,455,1,1,21,10,79.85,887.35,0,0,38,5983,2,88.735,10,2,887.35
1921,1921,758,40,1,1,21,1,49.05,49.05,0,0,30,3178,1,49.05,1,1,49.05
1922,1922,983,167,2,5,21,52,20.4,1090.65,0,0,26,5482,0,20.974038461538463,52,0,1090.65
1923,1923,1159,122,3,6,21,64,111.6,7099.0,0,0,69,4881,5,110.921875,64,5,7099.0
1924,1924,1160,322,3,6,21,62,24.25,1424.6,0,0,33,4444,0,22.97741935483871,62,0,1424.6
1925,1925,984,456,3,1,21,3,64.5,177.4,0,0,54,5613,3,59.13333333333333,3,3,177.4
1926,1926,1206,457,2,5,21,56,110.5,6139.5,0,0,21,4463,5,109.63392857142857,56,5,6139.5
1927,1927,759,126,4,4,21,46,55.65,2688.85,0,0,56,2867,1,58.45326086956521,46,1,2688.85
1928,1928,1207,259,1,1,21,8,54.65,482.25,0,0,43,5614,2,60.28125,8,2,482.25
1929,1929,452,416,2,3,21,30,74.75,2111.3,0,0,55,3033,4,70.37666666666668,30,4,2111.3
1930,1930,453,458,4,4,21,45,25.9,1216.6,0,0,78,5741,0,27.035555555555554,45,0,1216.6
1931,1931,760,459,2,1,21,11,50.55,565.35,0,0,28,3443,3,51.39545454545455,11,3,565.35
1932,1932,985,335,3,4,21,42,103.8,4327.5,0,0,37,4005,5,103.03571428571429,42,5,4327.5
1933,1933,454,460,3,5,21,49,20.15,973.35,0,0,37,5422,0,19.864285714285714,49,0,973.35
1934,1934,1208,9,4,1,21,9,99.3,918.75,0,0,69,3540,3,102.08333333333333,9,3,918.75
1935,1935,1209,461,3,3,21,35,62.15,2215.45,0,0,39,5255,2,63.29857142857142,35,2,2215.45
1936,1936,455,49,3,4,21,48,20.65,1057.0,0,0,25,4124,0,22.020833333333332,48,0,1057.0
1937,1937,1210,460,1,4,21,46,19.95,927.1,0,0,80,5480,0,20.15434782608696,46,0,927.1
1938,1938,1211,302,1,3,21,29,33.75,1009.25,0,0,62,3664,1,34.80172413793103,29,1,1009.25
1939,1939,456,326,3,3,21,30,82.05,2570.2,0,0,9,5036,2,85.67333333333333,30,2,2570.2
1940,1940,1212,462,2,1,21,1,74.7,74.7,0,0,60,4182,1,74.7,1,1,74.7
1941,1941,1213,463,1,6,21,66,84.0,5714.25,0,0,24,5825,5,86.57954545454545,66,5,5714.25
1942,1942,986,182,4,6,21,65,111.05,7107.0,0,0,38,5261,5,109.33846153846154,65,5,7107.0
1943,1943,987,60,3,6,21,72,100.9,7459.05,0,0,54,5781,4,103.59791666666666,72,4,7459.05
1944,1944,1214,213,4,6,21,71,66.85,4748.7,0,0,26,4117,3,66.8830985915493,71,3,4748.7
1945,1945,761,49,3,5,21,52,21.0,1107.2,0,0,66,4158,0,21.292307692307695,52,0,1107.2
1946,1946,1161,8,1,1,21,1,20.2,20.2,0,0,77,2710,0,20.2,1,0,20.2
1947,1947,1215,8,2,1,21,1,19.45,19.45,0,0,26,5612,0,19.45,1,0,19.45
1948,1948,1216,464,3,4,21,38,95.0,3605.6,0,0,63,4741,3,94.88421052631578,38,3,3605.6
1949,1949,988,465,3,6,21,66,45.55,3027.25,0,0,28,6238,3,45.86742424242424,66,3,3027.25
1950,1950,1217,51,1,1,21,5,24.3,100.2,0,0,61,4015,0,20.04,5,0,100.2
1951,1951,762,165,2,6,21,72,104.15,7303.05,0,0,21,4594,4,101.43125,72,4,7303.05
1952,1952,763,466,1,3,21,32,30.15,927.65,0,0,60,3585,1,28.9890625,32,1,927.65
1953,1953,989,467,1,4,21,43,94.35,3921.3,0,0,53,5845,2,91.19302325581396,43,2,3921.3
1954,1954,1162,49,4,6,21,72,19.4,1363.25,0,0,23,5234,0,18.93402777777778,72,0,1363.25
1955,1955,764,468,4,5,21,52,57.95,3042.25,0,0,28,6078,3,58.50480769230769,52,3,3042.25
1956,1956,1218,110,2,4,21,43,91.65,3954.1,0,0,65,3826,3,91.95581395348837,43,3,3954.1
1957,1957,990,469,2,6,21,64,54.6,3423.5,0,0,35,4850,4,53.4921875,64,4,3423.5
1958,1958,1219,470,2,1,21,3,89.85,248.4,0,0,22,4648,3,82.8,3,3,248.4
1959,1959,1163,471,3,3,21,36,31.05,1126.35,0,0,54,4871,1,31.287499999999998,36,1,1126.35
1960,1960,457,49,1,4,21,41,20.65,835.15,0,0,59,5918,0,20.36951219512195,41,0,835.15
1961,1961,458,52,4,3,21,27,85.2,2151.6,0,0,28,3796,2,79.68888888888888,27,2,2151.6
1962,1962,459,105,4,5,21,56,99.8,5515.45,0,0,43,4606,3,98.49017857142857,56,3,5515.45
1963,1963,1220,8,1,1,21,6,20.7,112.75,0,0,47,5346,0,18.791666666666668,6,0,112.75
1964,1964,1221,279,1,1,21,7,50.7,350.35,0,0,59,3097,1,50.050000000000004,7,1,350.35
1965,1965,765,8,1,1,21,4,20.85,62.9,0,0,76,3172,0,15.725,4,0,62.9
1966,1966,1222,472,2,3,21,33,88.95,3027.65,0,0,32,5087,3,91.7469696969697,33,3,3027.65
1967,1967,766,322,3,6,21,72,23.55,1723.95,0,0,59,5901,0,23.94375,72,0,1723.95
1968,1968,460,8,1,1,21,1,19.75,19.75,0,0,68,2484,0,19.75,1,0,19.75
1969,1969,1223,473,2,6,21,71,56.45,3985.35,0,0,68,5372,4,56.131690140845066,71,4,3985.35
1970,1970,991,82,2,2,21,13,85.95,1215.65,0,0,58,5886,1,93.51153846153846,13,1,1215.65
1971,1971,461,474,3,6,21,67,50.55,3260.1,0,0,63,6064,1,48.65820895522388,67,1,3260.1
1972,1972,767,322,4,4,21,43,25.7,1188.2,0,0,79,2017,0,27.632558139534886,43,0,1188.2
1973,1973,1224,54,3,2,21,23,75.0,1778.5,0,0,29,2221,1,77.32608695652173,23,1,1778.5
1974,1974,1164,49,1,6,21,64,20.2,1277.75,0,0,51,4557,0,19.96484375,64,0,1277.75
1975,1975,462,460,1,5,21,57,19.6,1170.55,0,0,40,4393,0,20.5359649122807,57,0,1170.55
1976,1976,1165,437,4,6,21,72,88.05,6425.65,0,0,8,6102,6,89.24513888888889,72,6,6425.65
1977,1977,992,475,3,6,21,61,101.05,5971.25,0,0,60,6311,3,97.88934426229508,61,3,5971.25
1978,1978,463,476,4,6,21,64,84.3,5289.05,0,0,53,5044,2,82.64140625,64,2,5289.05
1979,1979,768,305,3,6,21,71,23.95,1756.2,0,0,52,4329,0,24.735211267605635,71,0,1756.2
1980,1980,1225,477,4,6,21,65,99.05,6416.7,0,0,59,5878,4,98.71846153846154,65,4,6416.7
1981,1981,1226,93,1,1,21,3,19.6,61.35,0,0,33,2543,0,20.45,3,0,61.35
1982,1982,1227,478,4,3,21,30,64.5,1929.95,0,0,30,4320,3,64.33166666666666,30,3,1929.95
1983,1983,993,479,1,2,21,15,69.5,1071.4,0,0,35,3128,4,71.42666666666668,15,4,1071.4
1984,1984,1228,366,2,1,21,8,68.55,564.35,0,0,58,3123,3,70.54375,8,3,564.35
1985,1985,1166,104,4,6,21,70,108.15,7930.55,0,0,41,5192,5,113.29357142857143,70,5,7930.55
1986,1986,1229,480,2,6,21,62,86.1,5215.25,0,0,62,5769,6,84.11693548387096,62,6,5215.25
1987,1987,769,8,1,1,21,6,19.7,113.5,0,0,43,4293,0,18.916666666666668,6,0,113.5
1988,1988,464,64,3,2,21,14,80.9,1152.8,0,0,46,2563,1,82.34285714285714,14,1,1152.8
1989,1989,465,66,3,2,21,22,84.15,1821.95,0,0,32,3549,1,82.81590909090909,22,1,1821.95
1990,1990,466,93,1,2,21,22,20.15,419.9,0,0,72,2173,0,19.086363636363636,22,0,419.9
1991,1991,770,481,1,2,21,16,64.25,1024.0,0,0,77,5511,3,64.0,16,3,1024.0
1992,1992,1230,305,3,1,21,10,25.7,251.6,0,0,8,3611,0,25.16,10,0,251.6
1993,1993,994,1,2,2,21,13,56.0,764.55,0,0,22,5156,2,58.81153846153846,13,2,764.55
1994,1994,1231,2,2,1,21,2,69.7,135.2,0,0,43,3056,0,67.6,2,0,135.2
1995,1995,771,482,3,5,21,53,73.9,3958.25,0,0,55,5644,4,74.68396226415095,53,4,3958.25
1996,1996,995,93,1,1,21,11,20.6,233.9,0,0,29,4047,0,21.263636363636365,11,0,233.9
1997,1997,1167,49,1,6,21,69,19.9,1363.45,0,0,54,5570,0,19.76014492753623,69,0,1363.45
1998,1998,996,437,3,6,21,72,89.05,6254.45,0,0,54,6212,6,86.86736111111111,72,6,6254.45
1999,1999,467,8,2,2,21,16,20.4,321.4,0,0,62,3990,0,20.0875,16,0,321.4
2000,2000,468,483,3,4,21,43,84.25,3539.25,0,0,51,4382,3,82.30813953488372,43,3,3539.25
2001,2001,1232,454,1,2,21,14,81.95,1181.75,0,0,52,2564,5,84.41071428571429,14,5,1181.75
2002,2002,997,93,3,3,21,32,20.55,654.55,0,0,77,5358,0,20.4546875,32,0,654.55
2003,2003,772,343,2,3,21,34,24.7,780.2,0,0,72,3421,0,22.947058823529414,34,0,780.2
2004,2004,998,5,3,2,21,15,105.35,1559.25,0,0,66,2721,4,103.95,15,4,1559.25
2005,2005,1233,167,4,6,21,61,20.55,1252.0,0,0,42,5110,0,20.524590163934427,61,0,1252.0
2006,2006,773,27,1,1,21,1,45.3,45.3,0,0,48,3575,0,45.3,1,0,45.3
2007,2007,1168,484,4,3,21,33,74.75,2453.3,0,0,26,5344,4,74.34242424242424,33,4,2453.3
2008,2008,774,133,1,2,21,20,51.8,1023.85,0,0,24,2764,1,51.1925,20,1,1023.85
2009,2009,1234,263,2,1,21,3,30.4,82.15,0,0,55,3108,1,27.383333333333336,3,1,82.15
2010,2010,469,93,2,2,21,13,19.65,244.8,0,0,49,2024,0,18.83076923076923,13,0,244.8
2011,2011,1235,485,4,4,21,40,56.6,2379.1,0,0,72,3359,1,59.4775,40,1,2379.1
2012,2012,775,486,4,4,21,43,71.9,3173.35,0,0,23,4106,3,73.79883720930232,43,3,3173.35
2013,2013,1169,49,3,6,21,69,19.75,1375.4,0,0,72,5325,0,19.933333333333334,69,0,1375.4
2014,2014,1236,487,4,6,21,72,109.7,8129.3,0,0,74,5945,5,112.90694444444445,72,5,8129.3
2015,2015,776,49,4,5,21,59,19.3,1192.7,0,0,28,4149,0,20.215254237288136,59,0,1192.7
2016,2016,777,488,2,2,21,20,96.55,1901.65,0,0,36,4382,4,95.08250000000001,20,4,1901.65
2017,2017,1237,322,3,2,21,24,24.1,587.4,0,0,26,4634,0,24.474999999999998,24,0,587.4
2018,2018,470,91,2,5,21,59,111.35,6519.75,0,0,62,6047,5,110.5042372881356,59,5,6519.75
2019,2019,999,20,3,6,21,72,112.25,8041.65,0,0,55,4099,5,111.68958333333333,72,5,8041.65
2020,2020,471,8,1,1,21,1,20.75,20.75,0,0,25,3358,0,20.75,1,0,20.75
2021,2021,472,489,4,3,21,27,101.9,2681.15,0,0,69,3795,4,99.30185185185185,27,4,2681.15
2022,2022,473,272,4,2,21,14,80.05,1112.3,0,0,53,4400,2,79.45,14,2,1112.3
2023,2023,474,434,2,6,21,71,105.55,7405.5,0,0,63,5010,4,104.30281690140845,71,4,7405.5
2024,2024,1170,12,4,2,21,13,78.3,1033.95,0,0,26,5566,1,79.53461538461539,13,1,1033.95
2025,2025,475,47,4,4,21,44,68.85,2958.95,0,0,51,2053,0,67.24886363636364,44,0,2958.95
2026,2026,1171,490,3,3,21,33,79.95,2684.85,0,0,52,3118,2,81.35909090909091,33,2,2684.85
2027,2027,476,491,4,6,21,72,55.45,4179.2,0,0,32,4556,5,58.044444444444444,72,5,4179.2
2028,2028,477,237,4,6,21,64,102.45,6654.1,0,0,58,6398,5,103.9703125,64,5,6654.1
2029,2029,1172,51,2,1,21,1,25.25,25.25,0,0,73,5858,0,25.25,1,0,25.25
2030,2030,778,49,1,6,21,61,19.75,1124.2,0,0,76,5411,0,18.42950819672131,61,0,1124.2
2031,2031,779,93,2,3,21,29,20.0,540.05,0,0,34,3800,0,18.622413793103448,29,0,540.05
2032,2032,1173,34,2,2,21,23,86.8,1975.85,0,0,38,5788,1,85.90652173913043,23,1,1975.85
2033,2033,478,25,3,5,21,57,58.75,3437.45,0,0,38,4115,5,60.30614035087719,57,5,3437.45
2034,2034,1174,492,4,6,21,72,45.25,3139.8,0,0,22,5041,4,43.608333333333334,72,4,3139.8
2035,2035,1238,493,3,6,21,66,56.6,3789.2,0,0,77,5500,5,57.41212121212121,66,5,3789.2
2036,2036,1000,494,3,6,21,65,84.2,5324.5,0,0,33,5256,5,81.91538461538461,65,5,5324.5
2037,2037,1239,12,3,1,21,8,80.0,624.6,0,0,22,2165,1,78.075,8,1,624.6
2038,2038,780,305,3,6,21,71,24.75,1836.9,0,0,51,4642,0,25.871830985915494,71,0,1836.9
2039,2039,781,167,2,1,21,1,20.2,20.2,0,0,21,4160,0,20.2,1,0,20.2
2040,2040,782,167,3,1,21,12,19.35,219.35,0,0,57,4451,0,18.279166666666665,12,0,219.35
2041,2041,1240,495,1,2,21,24,50.6,1288.75,0,0,32,4806,3,53.697916666666664,24,3,1288.75
2042,2042,1241,496,1,3,21,31,81.15,2545.75,0,0,54,5643,5,82.12096774193549,31,5,2545.75
2043,2043,479,124,4,3,21,30,89.9,2723.15,0,0,33,3233,2,90.77166666666668,30,2,2723.15
2044,2044,1242,497,4,4,21,47,85.3,4107.25,0,0,30,5698,5,87.38829787234043,47,5,4107.25
2045,2045,783,244,4,5,21,54,108.0,5760.65,0,0,73,6370,5,106.6787037037037,54,5,5760.65
2046,2046,480,498,4,5,21,50,93.5,4747.5,0,0,70,6367,4,94.95,50,4,4747.5
2047,2047,1243,49,4,6,21,72,20.25,1566.9,0,0,49,5733,0,21.762500000000003,72,0,1566.9
